fname,1,2,3,lp,stack
8ac13a9b.wav,Snare_drum,Drawer_open_or_close,Squeak,,Drawer_open_or_close
8aca08a7.wav,Clarinet,Saxophone,Telephone,Clarinet,Clarinet
8ace0a5f.wav,Flute,Clarinet,Oboe,Flute,Flute
8ad56763.wav,Hi-hat,Snare_drum,Shatter,,Hi-hat
8ad60086.wav,Harmonica,Violin_or_fiddle,Oboe,,Harmonica
8ad6985a.wav,Acoustic_guitar,Glockenspiel,Clarinet,Acoustic_guitar,Acoustic_guitar
8ae9fe4f.wav,Gunshot_or_gunfire,Knock,Applause,,Gunshot_or_gunfire
8af2209c.wav,Violin_or_fiddle,Snare_drum,Cowbell,,Violin_or_fiddle
8af9d4b0.wav,Clarinet,Oboe,Saxophone,,Clarinet
8affb34b.wav,Flute,Saxophone,Trumpet,Flute,Flute
8b01169f.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
8b0dd9f6.wav,Fireworks,Bus,Double_bass,,Bus
8b11746f.wav,Hi-hat,Tambourine,Oboe,,Hi-hat
8b14bd95.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
8b1e87cb.wav,Cello,Violin_or_fiddle,Acoustic_guitar,,Cello
8b21e03d.wav,Clarinet,Saxophone,Flute,Clarinet,Clarinet
8b3869ca.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
8b3f9d2e.wav,Fart,Saxophone,Fireworks,,Fart
8b407f48.wav,Writing,Telephone,Knock,,Squeak
8b42e5d6.wav,Laughter,Acoustic_guitar,Telephone,Laughter,Laughter
8b47b684.wav,Bass_drum,Knock,Snare_drum,,Bass_drum
8b52043a.wav,Clarinet,Flute,Cello,Clarinet,Clarinet
8b5a7fc6.wav,Acoustic_guitar,Writing,Bus,Acoustic_guitar,Acoustic_guitar
8b5aad24.wav,Cello,Flute,Trumpet,,Cello
8b60ec4c.wav,Hi-hat,Tearing,Gunshot_or_gunfire,,Hi-hat
8b6ab5a1.wav,Trumpet,Cello,Applause,Trumpet,Trumpet
8b79f42a.wav,Bus,Fireworks,Gunshot_or_gunfire,,Bus
8b7c0e68.wav,Bass_drum,Finger_snapping,Gunshot_or_gunfire,Bass_drum,Bass_drum
8b80bd7b.wav,Acoustic_guitar,Saxophone,Cello,Acoustic_guitar,Acoustic_guitar
8b81813e.wav,Flute,Clarinet,Violin_or_fiddle,Flute,Flute
8b81da3c.wav,Bass_drum,Gunshot_or_gunfire,Fart,Bass_drum,Bass_drum
8b855fd2.wav,Knock,Bark,Laughter,Knock,Knock
8b963a89.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
8b997cca.wav,Chime,Laughter,Squeak,,Chime
8b9e79a2.wav,Clarinet,Oboe,Saxophone,,Clarinet
8bb55062.wav,Violin_or_fiddle,Squeak,Saxophone,,Violin_or_fiddle
8bba3aef.wav,Bass_drum,Tambourine,Keys_jangling,Bass_drum,Bass_drum
8bbb55ea.wav,Cello,Clarinet,Saxophone,,Cello
8bbc0de9.wav,Trumpet,Bass_drum,Applause,Trumpet,Trumpet
8bc79cc2.wav,Glockenspiel,Gunshot_or_gunfire,Scissors,,Glockenspiel
8bd10f07.wav,Bass_drum,Knock,Meow,,Bass_drum
8bd2fdda.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
8bd5a1c6.wav,Applause,Bus,Drawer_open_or_close,,Applause
8bd94b92.wav,Laughter,Acoustic_guitar,Chime,Laughter,Laughter
8bdd4257.wav,Drawer_open_or_close,Fart,Fireworks,,Drawer_open_or_close
8bec536a.wav,Acoustic_guitar,Telephone,Bus,Acoustic_guitar,Acoustic_guitar
8bf5bdd4.wav,Cello,Acoustic_guitar,Trumpet,,Cello
8bfb26bc.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
8c01c4c6.wav,Acoustic_guitar,Glockenspiel,Snare_drum,Acoustic_guitar,Acoustic_guitar
8c0a228d.wav,Fart,Bass_drum,Burping_or_eructation,,Squeak
8c0e7410.wav,Acoustic_guitar,Gong,Cello,,Acoustic_guitar
8c1a7cdc.wav,Clarinet,Saxophone,Squeak,Clarinet,Clarinet
8c2fe775.wav,Writing,Bus,Chime,,Writing
8c2ff0ad.wav,Trumpet,Violin_or_fiddle,Saxophone,Trumpet,Trumpet
8c3c6eb5.wav,Clarinet,Trumpet,Telephone,Clarinet,Clarinet
8c3dd835.wav,Cello,Violin_or_fiddle,Saxophone,,Cello
8c62fe1a.wav,Double_bass,Chime,Cello,,Double_bass
8c66ebe9.wav,Acoustic_guitar,Electric_piano,Saxophone,Acoustic_guitar,Acoustic_guitar
8c6f3589.wav,Trumpet,Violin_or_fiddle,Clarinet,,Trumpet
8c82a303.wav,Keys_jangling,Tambourine,Shatter,,Keys_jangling
8c87c399.wav,Telephone,Meow,Fireworks,,Telephone
8c87e590.wav,Cello,Violin_or_fiddle,Acoustic_guitar,,Cello
8c94b52b.wav,Gong,Chime,Telephone,,Telephone
8c9af8f3.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
8caa9ff3.wav,Acoustic_guitar,Cello,Gong,,Acoustic_guitar
8cbaca1f.wav,Flute,Clarinet,Saxophone,Flute,Flute
8cbc468e.wav,Acoustic_guitar,Laughter,Burping_or_eructation,,Acoustic_guitar
8cbc79b2.wav,Writing,Shatter,Scissors,,Writing
8cbe4cba.wav,Chime,Gong,Clarinet,,Chime
8cc9d127.wav,Shatter,Squeak,Chime,,Shatter
8cd40b3d.wav,Writing,Computer_keyboard,Acoustic_guitar,,Writing
8cd4de9f.wav,Clarinet,Squeak,Gong,Clarinet,Clarinet
8cd97868.wav,Keys_jangling,Scissors,Squeak,,Scissors
8cdb9817.wav,Flute,Saxophone,Trumpet,Flute,Flute
8cdf4943.wav,Bass_drum,Double_bass,Electric_piano,Bass_drum,Bass_drum
8ce0c92d.wav,Trumpet,Oboe,Violin_or_fiddle,Trumpet,Trumpet
8ce4c4a6.wav,Laughter,Acoustic_guitar,Squeak,,Laughter
8cef036b.wav,Writing,Tearing,Fireworks,,Writing
8cf23a3f.wav,Gunshot_or_gunfire,Tearing,Bass_drum,,Gunshot_or_gunfire
8cf4e2d4.wav,Flute,Violin_or_fiddle,Saxophone,Flute,Flute
8cf783ae.wav,Shatter,Acoustic_guitar,Tearing,,Shatter
8d0220fd.wav,Acoustic_guitar,Laughter,Fart,Acoustic_guitar,Acoustic_guitar
8d0303f3.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
8d13a005.wav,Snare_drum,Shatter,Hi-hat,,Snare_drum
8d20f174.wav,Hi-hat,Snare_drum,Tearing,,Hi-hat
8d29039f.wav,Drawer_open_or_close,Bark,Fireworks,,Drawer_open_or_close
8d2aceda.wav,Flute,Oboe,Violin_or_fiddle,Flute,Flute
8d2da9b5.wav,Acoustic_guitar,Violin_or_fiddle,Snare_drum,Acoustic_guitar,Acoustic_guitar
8d41fb3c.wav,Tearing,Hi-hat,Fart,,Tearing
8d4ce2d7.wav,Flute,Violin_or_fiddle,Saxophone,,Flute
8d50570b.wav,Bass_drum,Knock,Microwave_oven,,Bass_drum
8d522054.wav,Saxophone,Telephone,Violin_or_fiddle,Saxophone,Saxophone
8d55d1fa.wav,Laughter,Cough,Burping_or_eructation,,Laughter
8d5e4770.wav,Shatter,Gunshot_or_gunfire,Tearing,,Shatter
8d6b786d.wav,Bus,Drawer_open_or_close,Fireworks,,Bus
8d8a9fe6.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
8d8f1201.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
8d95a560.wav,Acoustic_guitar,Telephone,Chime,Acoustic_guitar,Acoustic_guitar
8d9b0fa8.wav,Clarinet,Double_bass,Cello,Clarinet,Clarinet
8da0c60e.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
8da4b63d.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
8db13760.wav,Tearing,Bass_drum,Writing,Tearing,Tearing
8db42250.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
8db57365.wav,Flute,Clarinet,Trumpet,Flute,Flute
8dc01b71.wav,Clarinet,Trumpet,Violin_or_fiddle,Clarinet,Clarinet
8dc54a8e.wav,Flute,Clarinet,Violin_or_fiddle,Flute,Flute
8dcee1fa.wav,Acoustic_guitar,Gong,Glockenspiel,Acoustic_guitar,Acoustic_guitar
8dd25a38.wav,Bass_drum,Burping_or_eructation,Knock,Bass_drum,Bass_drum
8de247b4.wav,Shatter,Telephone,Fireworks,,Shatter
8de53b26.wav,Acoustic_guitar,Gong,Cello,,Acoustic_guitar
8dec29a3.wav,Hi-hat,Shatter,Tearing,,Hi-hat
8dfc76d0.wav,Acoustic_guitar,Laughter,Chime,Acoustic_guitar,Acoustic_guitar
8e14b108.wav,Fart,Gunshot_or_gunfire,Meow,,Fart
8e177dd6.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
8e1e194b.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
8e202c4e.wav,Acoustic_guitar,Electric_piano,Gong,Acoustic_guitar,Acoustic_guitar
8e27cb35.wav,Double_bass,Cello,Acoustic_guitar,,Double_bass
8e2f5c69.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
8e337dbd.wav,Bus,Keys_jangling,Drawer_open_or_close,,Bus
8e3b4391.wav,Violin_or_fiddle,Cello,Trumpet,,Violin_or_fiddle
8e4530e2.wav,Bass_drum,Microwave_oven,Knock,,Microwave_oven
8e4f1712.wav,Gunshot_or_gunfire,Shatter,Fireworks,,Gunshot_or_gunfire
8e4f9520.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
8e543156.wav,Trumpet,Flute,Hi-hat,Trumpet,Trumpet
8e55662f.wav,Bus,Acoustic_guitar,Cello,,Acoustic_guitar
8e64dd70.wav,Flute,Oboe,Bass_drum,Flute,Flute
8e670ebb.wav,Bass_drum,Knock,Acoustic_guitar,,Bass_drum
8e71d943.wav,Trumpet,Squeak,Oboe,,Trumpet
8e77c215.wav,Trumpet,Cello,Hi-hat,Trumpet,Trumpet
8e7b6d22.wav,Clarinet,Flute,Saxophone,Clarinet,Clarinet
8e80910b.wav,Flute,Clarinet,Saxophone,Flute,Flute
8e8c8e9e.wav,Flute,Saxophone,Violin_or_fiddle,Flute,Flute
8e8d957d.wav,Shatter,Glockenspiel,Cowbell,,Shatter
8e90f043.wav,Bass_drum,Snare_drum,Knock,Bass_drum,Bass_drum
8e9c768c.wav,Bass_drum,Electric_piano,Snare_drum,Bass_drum,Bass_drum
8eb1ea97.wav,Flute,Saxophone,Bass_drum,Flute,Flute
8eb52264.wav,Bus,Saxophone,Flute,,Bus
8ec2ded9.wav,Flute,Oboe,Clarinet,Flute,Flute
8eca0edf.wav,Telephone,Acoustic_guitar,Chime,,Telephone
8ed43a78.wav,Saxophone,Violin_or_fiddle,Bark,,Saxophone
8ee42916.wav,Acoustic_guitar,Computer_keyboard,Snare_drum,Acoustic_guitar,Acoustic_guitar
8eed2478.wav,Acoustic_guitar,Computer_keyboard,Scissors,Acoustic_guitar,Acoustic_guitar
8eed6f48.wav,Harmonica,Violin_or_fiddle,Squeak,Harmonica,Harmonica
8ef3d194.wav,Double_bass,Cello,Acoustic_guitar,,Double_bass
8ef94519.wav,Gunshot_or_gunfire,Telephone,Acoustic_guitar,,Telephone
8f0a0752.wav,Finger_snapping,Bass_drum,Hi-hat,,Finger_snapping
8f1c2008.wav,Electric_piano,Acoustic_guitar,Telephone,,Electric_piano
8f2f5560.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
8f30ba84.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
8f35e839.wav,Bass_drum,Gunshot_or_gunfire,Tearing,,Bass_drum
8f35f068.wav,Knock,Bass_drum,Double_bass,,Knock
8f4d7c8b.wav,Flute,Saxophone,Cello,Flute,Flute
8f550587.wav,Trumpet,Flute,Saxophone,Trumpet,Trumpet
8f5b29b4.wav,Fart,Gunshot_or_gunfire,Bass_drum,,Fart
8f8b9651.wav,Meow,Saxophone,Cough,Meow,Meow
8f8c2ac1.wav,Computer_keyboard,Tearing,Scissors,,Computer_keyboard
8f8e82d1.wav,Tearing,Drawer_open_or_close,Squeak,,Tearing
8f91c93d.wav,Drawer_open_or_close,Tearing,Squeak,,Drawer_open_or_close
8f97b70f.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
8fb39236.wav,Clarinet,Cello,Saxophone,,Clarinet
8fc53634.wav,Trumpet,Flute,Saxophone,Trumpet,Trumpet
8fcae734.wav,Clarinet,Oboe,Saxophone,,Clarinet
8fd15263.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
8fd16cd5.wav,Trumpet,Applause,Clarinet,Trumpet,Trumpet
8fd1fc3e.wav,Hi-hat,Bass_drum,Writing,,Hi-hat
8fd226a2.wav,Gunshot_or_gunfire,Fireworks,Microwave_oven,Gunshot_or_gunfire,Gunshot_or_gunfire
8fd47b8b.wav,Bass_drum,Computer_keyboard,Double_bass,Bass_drum,Bass_drum
8fe0a08b.wav,Clarinet,Microwave_oven,Oboe,Clarinet,Clarinet
8fe5a5f9.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
8fe67169.wav,Shatter,Tambourine,Hi-hat,,Shatter
8feb7a9a.wav,Fart,Drawer_open_or_close,Knock,,Drawer_open_or_close
8fed5fb1.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
8ff902e9.wav,Gunshot_or_gunfire,Fireworks,Gong,,Gunshot_or_gunfire
8ffab712.wav,Drawer_open_or_close,Fart,Cough,,Drawer_open_or_close
900a1b82.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
900c7baa.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
901a575c.wav,Drawer_open_or_close,Squeak,Microwave_oven,,Drawer_open_or_close
903de3b1.wav,Acoustic_guitar,Computer_keyboard,Electric_piano,Acoustic_guitar,Acoustic_guitar
90534df5.wav,Clarinet,Squeak,Oboe,Clarinet,Clarinet
905c770e.wav,Clarinet,Trumpet,Gong,Clarinet,Clarinet
905ff3c7.wav,Flute,Saxophone,Bass_drum,Flute,Flute
906516e4.wav,Cowbell,Bass_drum,Violin_or_fiddle,,Cowbell
906d6b6c.wav,Computer_keyboard,Acoustic_guitar,Writing,,Computer_keyboard
90775e99.wav,Acoustic_guitar,Electric_piano,Double_bass,Acoustic_guitar,Acoustic_guitar
907c343d.wav,Harmonica,Violin_or_fiddle,Squeak,,Squeak
907e4cf9.wav,Computer_keyboard,Bass_drum,Gunshot_or_gunfire,,Computer_keyboard
90899f2b.wav,Cello,Gong,Acoustic_guitar,,Cello
908bb124.wav,Flute,Saxophone,Cello,Flute,Flute
90913acd.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
90989b31.wav,Hi-hat,Trumpet,Flute,,Hi-hat
90b4fc78.wav,Gunshot_or_gunfire,Fart,Bass_drum,Gunshot_or_gunfire,Gunshot_or_gunfire
90b54b0a.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
90b5bdfa.wav,Fireworks,Gunshot_or_gunfire,Drawer_open_or_close,,Fireworks
90c3a878.wav,Saxophone,Trumpet,Cello,,Saxophone
90c74bfe.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
90ce8282.wav,Acoustic_guitar,Telephone,Double_bass,,Telephone
90cf4621.wav,Violin_or_fiddle,Clarinet,Saxophone,,Violin_or_fiddle
90e5084a.wav,Acoustic_guitar,Electric_piano,Trumpet,Acoustic_guitar,Acoustic_guitar
90e74b14.wav,Gunshot_or_gunfire,Knock,Drawer_open_or_close,,Gunshot_or_gunfire
90fa9354.wav,Writing,Bass_drum,Scissors,,Writing
90ffae18.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
910e871b.wav,Computer_keyboard,Squeak,Cello,,Computer_keyboard
91141036.wav,Trumpet,Squeak,Snare_drum,Trumpet,Trumpet
911c6e85.wav,Cello,Violin_or_fiddle,Oboe,,Cello
91340d60.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
913a1445.wav,Hi-hat,Clarinet,Trumpet,,Hi-hat
913e636a.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
91438db2.wav,Flute,Saxophone,Clarinet,Flute,Flute
9150a725.wav,Keys_jangling,Writing,Scissors,,Keys_jangling
9154123d.wav,Cello,Double_bass,Acoustic_guitar,,Cello
91544016.wav,Bass_drum,Tambourine,Microwave_oven,,Bass_drum
91553414.wav,Drawer_open_or_close,Laughter,Bus,,Drawer_open_or_close
91575ef7.wav,Fart,Meow,Gunshot_or_gunfire,,Squeak
915fdd3d.wav,Tearing,Scissors,Writing,,Tearing
9164845d.wav,Bass_drum,Flute,Knock,Bass_drum,Bass_drum
916d3122.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
917e1047.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
9181cdc3.wav,Saxophone,Oboe,Violin_or_fiddle,Saxophone,Saxophone
918d8fc9.wav,Chime,Bass_drum,Double_bass,Chime,Chime
91915055.wav,Cello,Clarinet,Double_bass,,Cello
91942bdb.wav,Telephone,Harmonica,Acoustic_guitar,Telephone,Telephone
91a1fc6e.wav,Cello,Saxophone,Clarinet,,Cello
91aa0661.wav,Bass_drum,Gunshot_or_gunfire,Burping_or_eructation,,Bass_drum
91b8d1f5.wav,Gong,Snare_drum,Violin_or_fiddle,Gong,Gong
91bd609a.wav,Bus,Microwave_oven,Drawer_open_or_close,,Bus
91c2212f.wav,Clarinet,Telephone,Violin_or_fiddle,Clarinet,Clarinet
91c2d6ce.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
91c7c7cb.wav,Bus,Acoustic_guitar,Fart,,Bus
91c8b7fe.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
91d28795.wav,Knock,Bass_drum,Gunshot_or_gunfire,Knock,Knock
91d58d6a.wav,Trumpet,Violin_or_fiddle,Flute,,Trumpet
91dcf56f.wav,Gunshot_or_gunfire,Fireworks,Drawer_open_or_close,Gunshot_or_gunfire,Gunshot_or_gunfire
91df3930.wav,Cello,Double_bass,Gong,,Cello
91df997e.wav,Violin_or_fiddle,Cello,Bass_drum,Violin_or_fiddle,Violin_or_fiddle
9205da35.wav,Hi-hat,Shatter,Tambourine,,Hi-hat
920a0b40.wav,Clarinet,Saxophone,Cello,,Clarinet
921717f2.wav,Acoustic_guitar,Gong,Electric_piano,Acoustic_guitar,Acoustic_guitar
921a541d.wav,Harmonica,Clarinet,Telephone,,Harmonica
92207318.wav,Knock,Bass_drum,Double_bass,,Knock
92237146.wav,Trumpet,Applause,Flute,Trumpet,Trumpet
922431ab.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
92253c72.wav,Hi-hat,Squeak,Shatter,,Hi-hat
9231c456.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
923807a0.wav,Acoustic_guitar,Telephone,Double_bass,Acoustic_guitar,Acoustic_guitar
9240acc1.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
92459670.wav,Cello,Violin_or_fiddle,Oboe,,Cello
92481470.wav,Clarinet,Saxophone,Violin_or_fiddle,Clarinet,Clarinet
92517431.wav,Flute,Clarinet,Oboe,Flute,Flute
9254f785.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
9255dc9f.wav,Fireworks,Gunshot_or_gunfire,Applause,,Fireworks
9256c7f4.wav,Saxophone,Harmonica,Laughter,Saxophone,Saxophone
9257c3b1.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
925d7f4c.wav,Keys_jangling,Tearing,Shatter,,Keys_jangling
92602a1b.wav,Double_bass,Acoustic_guitar,Saxophone,,Double_bass
926bb658.wav,Gong,Violin_or_fiddle,Cowbell,,Gong
92740d41.wav,Knock,Drawer_open_or_close,Fart,,Knock
9275c40a.wav,Telephone,Acoustic_guitar,Gong,Telephone,Telephone
927fbb50.wav,Bass_drum,Double_bass,Knock,,Bass_drum
9282d2c1.wav,Bass_drum,Electric_piano,Knock,Bass_drum,Bass_drum
9291bc3a.wav,Acoustic_guitar,Snare_drum,Glockenspiel,Acoustic_guitar,Acoustic_guitar
9291c4b5.wav,Acoustic_guitar,Gong,Cello,Acoustic_guitar,Acoustic_guitar
92929652.wav,Violin_or_fiddle,Harmonica,Oboe,Violin_or_fiddle,Violin_or_fiddle
9292ebee.wav,Flute,Saxophone,Oboe,Flute,Flute
92982e3c.wav,Oboe,Clarinet,Saxophone,,Oboe
9298fe2e.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
92a7ad44.wav,Fart,Gunshot_or_gunfire,Drawer_open_or_close,,Fart
92acd757.wav,Trumpet,Applause,Clarinet,Trumpet,Trumpet
92b2f696.wav,Shatter,Tearing,Gunshot_or_gunfire,,Shatter
92b5bf75.wav,Bus,Drawer_open_or_close,Bark,,Drawer_open_or_close
92b69c1d.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
92b819ed.wav,Hi-hat,Shatter,Snare_drum,,Hi-hat
92befba5.wav,Cello,Double_bass,Saxophone,,Cello
92cf03f8.wav,Cello,Double_bass,Clarinet,,Cello
92e273eb.wav,Finger_snapping,Computer_keyboard,Cello,,Finger_snapping
92e4b2cc.wav,Flute,Saxophone,Violin_or_fiddle,Flute,Flute
92e78e6a.wav,Clarinet,Saxophone,Oboe,,Clarinet
92ea2bc1.wav,Tearing,Hi-hat,Fireworks,,Tearing
92ec6c74.wav,Squeak,Shatter,Tearing,,Squeak
92ef73ba.wav,Drawer_open_or_close,Microwave_oven,Fireworks,,Drawer_open_or_close
92f25964.wav,Bass_drum,Electric_piano,Violin_or_fiddle,Bass_drum,Bass_drum
92f822dd.wav,Cowbell,Bass_drum,Violin_or_fiddle,,Cowbell
9310ab02.wav,Clarinet,Cello,Trumpet,Clarinet,Clarinet
932395f6.wav,Bark,Bass_drum,Gunshot_or_gunfire,,Bark
93243c6f.wav,Cough,Laughter,Burping_or_eructation,,Cough
9324cc28.wav,Fart,Gunshot_or_gunfire,Bass_drum,Fart,Fart
9334e5e3.wav,Hi-hat,Snare_drum,Finger_snapping,,Hi-hat
9339c74d.wav,Flute,Clarinet,Oboe,Flute,Flute
935bb085.wav,Acoustic_guitar,Telephone,Squeak,Acoustic_guitar,Acoustic_guitar
935c2470.wav,Acoustic_guitar,Laughter,Writing,Acoustic_guitar,Acoustic_guitar
93612b21.wav,Tambourine,Microwave_oven,Keys_jangling,,Tambourine
93631fdd.wav,Flute,Clarinet,Saxophone,Flute,Flute
93634b93.wav,Trumpet,Drawer_open_or_close,Violin_or_fiddle,,Trumpet
936cf0b3.wav,Bus,Double_bass,Acoustic_guitar,,Bus
936d9d0e.wav,Bass_drum,Double_bass,Gong,Bass_drum,Bass_drum
9380ce90.wav,Flute,Saxophone,Oboe,Flute,Flute
938d400f.wav,Bass_drum,Flute,Knock,Bass_drum,Bass_drum
938e7cbe.wav,Snare_drum,Bass_drum,Hi-hat,,Snare_drum
93923c06.wav,Trumpet,Saxophone,Oboe,Trumpet,Trumpet
939ffae6.wav,Double_bass,Cello,Electric_piano,,Double_bass
93a55c7b.wav,Cello,Trumpet,Acoustic_guitar,,Cello
93af9139.wav,Bass_drum,Flute,Hi-hat,Bass_drum,Bass_drum
93b20f55.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
93b47351.wav,Trumpet,Cello,Saxophone,,Trumpet
93be3526.wav,Chime,Glockenspiel,Microwave_oven,,Chime
93bf1b3e.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
93bfb387.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
93c075c2.wav,Hi-hat,Violin_or_fiddle,Trumpet,,Hi-hat
93c1d8d1.wav,Tearing,Scissors,Drawer_open_or_close,Tearing,Tearing
93c686a3.wav,Telephone,Chime,Squeak,,Telephone
93cbbadd.wav,Clarinet,Electric_piano,Acoustic_guitar,Clarinet,Clarinet
93d32b9a.wav,Trumpet,Saxophone,Oboe,Trumpet,Trumpet
93d67fa0.wav,Acoustic_guitar,Electric_piano,Telephone,Acoustic_guitar,Acoustic_guitar
93dbba2e.wav,Cello,Clarinet,Saxophone,,Cello
93ef28f5.wav,Flute,Oboe,Saxophone,Flute,Flute
93f19cae.wav,Hi-hat,Shatter,Tambourine,,Hi-hat
93f5c2d4.wav,Cello,Violin_or_fiddle,Flute,,Cello
93f86a24.wav,Tearing,Gunshot_or_gunfire,Keys_jangling,,Tearing
93f8f151.wav,Electric_piano,Glockenspiel,Acoustic_guitar,,Electric_piano
940634dd.wav,Acoustic_guitar,Burping_or_eructation,Gong,,Acoustic_guitar
9408d9d8.wav,Chime,Microwave_oven,Glockenspiel,,Chime
940c7613.wav,Cello,Saxophone,Violin_or_fiddle,,Cello
94127c15.wav,Shatter,Keys_jangling,Tearing,,Shatter
94194eaa.wav,Cello,Clarinet,Chime,,Cello
9426d539.wav,Telephone,Bark,Electric_piano,,Telephone
94351b30.wav,Finger_snapping,Bass_drum,Computer_keyboard,,Finger_snapping
943df0b4.wav,Acoustic_guitar,Violin_or_fiddle,Cello,Acoustic_guitar,Acoustic_guitar
945d6a94.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
945d6e10.wav,Snare_drum,Hi-hat,Bass_drum,,Snare_drum
94709c71.wav,Electric_piano,Gunshot_or_gunfire,Gong,,Electric_piano
9471f948.wav,Bass_drum,Double_bass,Bark,,Bass_drum
9476d6c4.wav,Keys_jangling,Computer_keyboard,Fart,,Keys_jangling
94960db1.wav,Bass_drum,Knock,Finger_snapping,Bass_drum,Bass_drum
9499c467.wav,Laughter,Fart,Bus,,Squeak
949c3de3.wav,Double_bass,Gunshot_or_gunfire,Fireworks,,Double_bass
949ce9ec.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
94a36a13.wav,Trumpet,Cello,Clarinet,Trumpet,Trumpet
94a5059f.wav,Cello,Acoustic_guitar,Double_bass,,Cello
94a9435c.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
94a9ac6d.wav,Squeak,Tearing,Fireworks,,Squeak
94be89da.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
94c30fed.wav,Trumpet,Cello,Clarinet,Trumpet,Trumpet
94d06585.wav,Knock,Bass_drum,Computer_keyboard,,Knock
94da7dca.wav,Bark,Meow,Bass_drum,,Bark
94dc44c1.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
94f8c1e7.wav,Keys_jangling,Shatter,Tambourine,,Keys_jangling
9505e4f7.wav,Tambourine,Keys_jangling,Writing,,Tambourine
9519d9bc.wav,Bus,Gunshot_or_gunfire,Applause,Bus,Bus
9521c193.wav,Flute,Cello,Clarinet,Flute,Flute
95248d50.wav,Cello,Trumpet,Flute,,Cello
952acae5.wav,Bass_drum,Knock,Finger_snapping,Bass_drum,Bass_drum
953356f3.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
953c875a.wav,Bus,Drawer_open_or_close,Telephone,,Bus
9546c28d.wav,Finger_snapping,Scissors,Bus,Finger_snapping,Finger_snapping
9548e032.wav,Flute,Clarinet,Oboe,Flute,Flute
954ef6af.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
954f76aa.wav,Flute,Cello,Trumpet,,Flute
955edb3f.wav,Flute,Oboe,Harmonica,Flute,Flute
9568c0f5.wav,Cello,Clarinet,Flute,,Cello
9569780a.wav,Cowbell,Tambourine,Hi-hat,,Cowbell
956f879d.wav,Hi-hat,Bass_drum,Shatter,,Hi-hat
956ff310.wav,Bass_drum,Knock,Gunshot_or_gunfire,,Bass_drum
